25188,487,607,22,1511,1611076994
25029,485,604,22,1500,1611076069
24795,484,600,22,1486,1611075058
24577,478,594,22,1474,1611074086
24268,468,584,22,1456,1611073137
23962,461,574,22,1436,1611072191
23510,457,564,22,1412,1611071244
23014,452,552,22,1387,1611070319
22416,449,541,22,1358,1611069375
21808,441,533,21,1319,1611068449
21069,442,518,21,1277,1611067540
20303,431,494,19,1239,1611066599
16908,395,407,17,1073,1611062557
16105,386,387,15,1025,1611061571
15360,375,371,15,989,1611060631
14564,364,359,14,962,1611059659
13834,353,332,14,927,1611058691
13103,341,320,14,888,1611057777
12342,323,308,14,846,1611056876
11564,309,285,12,806,1611055951
10737,289,264,11,760,1611055032
9876,272,246,11,706,1611054140
8894,246,224,10,640,1611053210
8002,223,205,8,589,1611052317
6999,202,182,8,528,1611051433
6055,181,156,6,474,1611050545
5149,158,135,5,414,1611049667
4235,137,112,5,347,1611048775
3396,112,93,3,285,1611047908
2496,89,67,2,225,1611047028
1536,65,48,1,148,1611046135
691,29,20,0,75,1611045255
