66989,1002,1058,116,11336,1610986835
65185,982,1033,114,11085,1610985884
63093,957,1007,111,10810,1610984979
60623,929,957,108,10447,1610984053
57880,895,915,106,10027,1610983142
54949,853,884,101,9602,1610982231
51662,802,824,99,9077,1610981319
48223,755,780,92,8520,1610980419
44346,696,725,78,7921,1610979518
40747,652,661,70,7294,1610978583
36478,598,594,62,6622,1610977630
32376,545,531,56,5974,1610976725
28132,493,472,52,5345,1610975843
23639,423,417,45,4651,1610974952
18997,352,354,39,3809,1610974071
12788,258,275,28,2835,1610973160
7160,150,165,17,1693,1610972270
849,17,42,1,273,1610971367
