524,14,0,1,29,1610981315
504,13,0,1,29,1610980415
484,13,0,1,28,1610979514
458,13,0,1,28,1610978579
445,11,0,1,25,1610977626
430,11,0,1,24,1610976721
411,8,0,1,24,1610975839
391,8,0,1,24,1610974948
373,7,0,1,22,1610974067
344,5,0,0,20,1610973155
321,5,0,0,20,1610972266
295,4,0,0,20,1610971363
279,4,0,0,19,1610970480
257,4,0,0,18,1610969591
244,4,0,0,18,1610968708
217,4,0,0,17,1610967830
195,3,0,0,15,1610966940
178,3,0,0,15,1610966055
151,2,0,0,15,1610965173
129,2,0,0,12,1610964286
83,2,0,0,6,1610963407
50,1,0,0,3,1610962530
